trial,data_mean,data_sem,pred_repetition_mean,pred_repetition_sem,pred_wsls_mean,pred_wsls_sem,gen_repetition_mean,gen_repetition_sem,gen_wsls_mean,gen_wsls_sem
66,0.9285714285714286,0.034415146844979705,0.8296505652620761,0.02455473044581785,0.6334789311408013,0.02834148924364624,0.5178571428571429,0.009443083683101873,0.6496428571428572,0.009015997989806155
67,0.9107142857142857,0.03810553379155523,0.8414696813977389,0.02147768773745719,0.6618705035971221,0.025563648097297158,0.5096428571428572,0.009447354416262398,0.6385714285714286,0.009078978057336304
68,0.8928571428571429,0.04133125445413177,0.8218139773895169,0.026345780097608035,0.6248715313463513,0.02903359089682036,0.505,0.00944863935782763,0.6421428571428571,0.009059237751032822
69,0.9107142857142857,0.03810553379155523,0.8070400822199383,0.02932582698106834,0.687564234326824,0.022207513111941527,0.5096428571428572,0.009447354416262392,0.6528571428571428,0.008996719518753794
70,0.9464285714285714,0.030089607428789408,0.8274665981500514,0.02507113820161769,0.6025179856115106,0.030556776308128735,0.5010714285714286,0.009449090130816502,0.6525,0.008998883859361942
71,0.9285714285714286,0.034415146844979705,0.8428828365878726,0.021071817518565225,0.6519784172661872,0.026625922668931535,0.4957142857142857,0.009448764708624505,0.6467857142857143,0.009032756937186769
72,0.8214285714285714,0.0511795985911706,0.8414696813977388,0.02147768773745719,0.3696043165467625,0.028596650496270044,0.5046428571428572,0.009448704444025978,0.3560714285714286,0.009049162674889736
73,0.5357142857142857,0.06664464529394457,0.7520554984583759,0.03753614186008056,0.39054470709146977,0.030124030694385226,0.49607142857142855,0.009448820151716032,0.3517857142857143,0.009024421736721733
74,0.4642857142857143,0.06664464529394458,0.5213257965056526,0.05035216225814387,0.34095580678314485,0.02587849712915372,0.4953571428571429,0.009448704444025987,0.3510714285714286,0.00902022094701377
75,0.23214285714285715,0.0564188024351951,0.46582733812949634,0.05022557552205809,0.31654676258992803,0.022812502620323406,0.48642857142857143,0.009445630439644163,0.35535714285714287,0.009045094248059072
76,0.23214285714285715,0.05641880243519509,0.29021068859198357,0.041923034940636816,0.353545734840699,0.02717312681736052,0.48428571428571426,0.009444443968063631,0.3460714285714286,0.008990192968252498
77,0.14285714285714285,0.04676097647914119,0.29072456320657775,0.041968873419022425,0.3865621788283658,0.02985976942577806,0.48678571428571427,0.009445811291123818,0.3514285714285714,0.009022324110866103
78,0.16071428571428573,0.04907814542747702,0.24100719424460432,0.036683143713499275,0.3609969167523125,0.027863253004885742,0.4932142857142857,0.009448241599095126,0.36464285714285716,0.00909627953532876
79,0.07142857142857142,0.034415146844979705,0.23830935251798563,0.036339630149119784,0.3335046248715314,0.025027611831019113,0.485,0.009444858767755998,0.3464285714285714,0.008992374077249506
80,0.07142857142857142,0.03441514684497971,0.17009249743062696,0.02449303217716969,0.36626413155190146,0.02831985145857299,0.4903571428571429,0.009447354416262377,0.35035714285714287,0.009015997989806145
81,0.10714285714285714,0.04133125445413178,0.1824254881808838,0.027248942544159816,0.323869475847893,0.02382079831900619,0.4992857142857143,0.009449102183275016,0.3560714285714286,0.009049162674889739
82,0.125,0.04419417382415922,0.18191161356628974,0.02714169883636625,0.3584275436793422,0.027631279303308973,0.4992857142857143,0.009449102183275018,0.3557142857142857,0.009047131207757447
83,0.125,0.04419417382415922,0.2126156217882836,0.03269012040149865,0.3613823227132579,0.02789751822832722,0.4942857142857143,0.009448494720225768,0.3657142857142857,0.009101949299439393
84,0.08928571428571429,0.03810553379155523,0.19411613566289826,0.02954080253369516,0.33311921891058577,0.02498173284913468,0.49392857142857144,0.009448415168600888,0.3467857142857143,0.008994549592730714
85,0.08928571428571429,0.03810553379155523,0.18897738951695783,0.028566582322475616,0.3449383350462489,0.02630655330593687,0.4992857142857143,0.009449102183275018,0.3560714285714286,0.009049162674889739
86,0.125,0.04419417382415922,0.1825539568345323,0.027275660573097323,0.3733299075025695,0.02889412737782519,0.4928571428571429,0.009448147580947712,0.3703571428571429,0.009125958454396286
87,0.2857142857142857,0.06036816105203688,0.18923432682425487,0.028616472416678,0.6537769784172661,0.0264408729425603,0.4925,0.009448048740348457,0.6453571428571429,0.009041003836103286
88,0.6071428571428571,0.06526325921156141,0.33992805755395683,0.04567173565356217,0.6813977389516956,0.023104160905550314,0.4875,0.009446158516258511,0.6425,0.009057233691523012
89,0.7321428571428571,0.059177350559500214,0.5542137718396711,0.04990968811754275,0.6175488180883864,0.029574464470210723,0.49892857142857144,0.009449090130816505,0.6578571428571428,0.008965830422239135
90,0.9285714285714286,0.03441514684497971,0.6679085303186024,0.045166471586231625,0.6377183967112023,0.02797693851590052,0.5,0.00944911182523068,0.6432142857142857,0.009053209146235211
91,0.8571428571428571,0.04676097647914121,0.8088386433710174,0.02898661502231156,0.638360739979445,0.027920285570039557,0.5,0.00944911182523068,0.6325,0.009111291072071013
92,0.8035714285714286,0.05309095762313116,0.7780061664953751,0.034107606675441646,0.6957862281603289,0.02090190465685337,0.49964285714285717,0.009449109414742663,0.6396428571428572,0.009073113193247852
