participant_id,trial,choice,reward,p_choice,nll
142,1,1,1.0,0.5,0.6931471805579453
142,2,1,1.0,0.9379772435167921,0.0640295909122192
142,3,1,1.0,0.9701085975960765,0.030347257465699936
142,4,1,0.0,0.9774058376092617,0.022853321573104383
142,5,1,1.0,0.8772628108779541,0.13094866117265871
142,6,1,1.0,0.9607574182280745,0.040033328277297754
142,7,1,1.0,0.9749441960110911,0.02537504448166075
142,8,1,1.0,0.9788689187585937,0.021357538409358553
142,9,1,1.0,0.9801851560582004,0.020013790409156216
142,10,1,0.0,0.9806601533032209,0.019529308280919703
142,11,1,1.0,0.8844938380846464,0.12273973195755693
142,12,1,1.0,0.961733173453933,0.03901823326058804
142,13,1,1.0,0.9751900640748827,0.025122889468412256
142,14,1,0.0,0.9789527890808939,0.02127186122842266
142,15,1,1.0,0.8806402537450372,0.12710607497909468
142,16,1,1.0,0.9612212960459675,0.03955061967760859
142,17,1,1.0,0.9750681039769119,0.02524796018994808
142,18,1,1.0,0.9789173044432228,0.021308109432828386
142,19,1,0.0,0.9802105791142938,0.019987853751940947
142,20,1,1.0,0.8834903543087166,0.12387490487143822
142,21,1,0.0,0.9616116779696865,0.039144570962657534
142,22,1,1.0,0.8495588012700341,0.1630381215828581
142,23,1,1.0,0.957304622657426,0.04363362819115311
142,24,1,1.0,0.9741415159336844,0.026198692326252316
142,25,1,1.0,0.9786308497168956,0.02160077628525065
142,26,1,0.0,0.9801155352046246,0.020084821199397095
142,27,1,1.0,0.8833007168756647,0.12408957364226554
142,28,1,1.0,0.9615971789165806,0.03915964894345432
142,29,1,1.0,0.9751730666447094,0.025140319484296018
142,30,1,1.0,0.9789614722876295,0.021262991374510244
142,31,1,1.0,0.9802361762876005,0.019961740139584332
142,32,1,1.0,0.9806967732136987,0.01949196687713235
142,33,1,1.0,0.9808681513448199,0.019317230747411266
142,34,1,0.0,0.980933051730645,0.01925106666743512
142,35,1,1.0,0.8852276103609572,0.12191048019140677
142,36,1,1.0,0.9618705289026065,0.038875422713136425
142,37,1,0.0,0.9752489200112566,0.025062537991773503
142,38,1,0.0,0.8729903642192157,0.13583076075188466
142,39,0,1.0,0.23639545833017092,1.4422492054318201
142,40,0,1.0,0.902966733835173,0.10206956584931358
142,41,1,0.0,0.047686559394758674,3.0431056944673243
142,42,0,1.0,0.8751044812411257,0.13341199261912903
142,43,0,0.0,0.9736129880602024,0.026741397154165614
142,44,0,1.0,0.8590827971501762,0.15188997380682992
142,45,0,1.0,0.9543004933821636,0.04677667454851707
142,46,0,0.0,0.9707504804762794,0.029685815415778333
142,47,0,1.0,0.8534594915273512,0.1584571994693495
142,48,0,1.0,0.9535504284611418,0.047562967598018785
142,49,0,1.0,0.9705712672882186,0.02987044548936204
142,50,0,1.0,0.9752615020877893,0.025049636674876898
142,51,0,1.0,0.9768316610912698,0.02344094363531021
142,52,0,1.0,0.9773978753263075,0.022861467949031065
142,53,0,0.0,0.9776083484435182,0.022646150866696916
142,54,0,1.0,0.867709625958203,0.14189815259526664
142,55,0,1.0,0.9555044428396512,0.04551586555788244
142,56,0,0.0,0.9710597673313817,0.02936726023453282
142,57,0,0.0,0.8540993022466005,0.15770781297498873
142,58,1,1.0,0.2665770948824968,1.3220917905942944
142,59,1,1.0,0.9083434276819132,0.09613274756924269
142,60,1,0.0,0.9534909675967781,0.04762532687821671
142,61,1,1.0,0.7974645974497945,0.226317837219717
142,62,1,1.0,0.9354293514135082,0.06674965571941181
142,63,1,0.0,0.959436364412396,0.041409287345643184
142,64,1,1.0,0.8072871826535025,0.21407580951322203
142,65,1,1.0,0.9368308547455161,0.06525253091894727
142,66,1,1.0,0.9597832130913191,0.04104783971686272
142,67,1,1.0,0.9661530928217268,0.03443297614348811
142,68,1,1.0,0.968289728361988,0.032223930328601526
142,69,1,0.0,0.9690607198257907,0.031428006694625414
142,70,1,1.0,0.8255138276109243,0.19174926517239016
142,71,1,1.0,0.9395014635056274,0.06240590237929566
142,72,1,0.0,0.9604564187852347,0.0403466712685914
142,73,1,0.0,0.809120148889782,0.21180785763478258
142,74,0,1.0,0.33416998292582173,1.096105484548226
142,75,0,1.0,0.9177809195943301,0.08579656652130226
142,76,0,1.0,0.9553337177275382,0.04569455689458512
142,77,0,0.0,0.9646874898154377,0.03595107484199147
142,78,0,1.0,0.816455588887416,0.20278276010429774
142,79,0,1.0,0.9380092210255541,0.06399549950551728
142,80,0,1.0,0.9599778810417751,0.04084503536613605
142,81,0,1.0,0.9661334237336611,0.03445333449914381
142,82,0,1.0,0.9682058076804845,0.03231060306292395
142,83,0,1.0,0.9689546924476584,0.03153742520344269
142,84,0,1.0,0.9692333150376403,0.03124991688038544
142,85,0,0.0,0.969338800218298,0.031141089171649164
142,86,0,0.0,0.8257770867342997,0.19143041266333982
142,87,1,1.0,0.3240178191882534,1.126956767204419
142,88,1,1.0,0.9142490596547187,0.08965225049491052
142,89,1,0.0,0.9533341197826213,0.04778983888883427
142,90,1,1.0,0.7926149923155001,0.23241768304196522
142,91,1,1.0,0.9328312632024883,0.06953094850640656
142,92,1,1.0,0.9575704261946102,0.043356008469646524
142,93,1,1.0,0.964404559078743,0.03624440531202818
142,94,1,0.0,0.9666924727590677,0.03387485607332145
142,95,1,1.0,0.8165002589003215,0.20272804948492962
142,96,1,1.0,0.9363413571661316,0.06577517116250145
142,97,1,0.0,0.9584482946002733,0.042439662029434166
142,98,1,1.0,0.8011639171888648,0.221689712163354
142,99,1,1.0,0.9340871216322485,0.06818556712349128
142,100,1,1.0,0.957892297609552,0.043019931537455695
142,101,1,1.0,0.9645188560429214,0.03612589675599527
142,102,1,1.0,0.9667438757860245,0.03382168336142165
142,103,1,0.0,0.9675470657525372,0.03299120848773422
142,104,0,0.0,0.18171249227518366,1.705329553735391
142,105,1,1.0,0.6191017111002688,0.4794857046079696
142,106,1,0.0,0.9547042520949521,0.046353670132456636
142,107,1,0.0,0.8258194412242773,0.19137912351460423
142,108,0,1.0,0.2867699131719908,1.2490750810141777
142,109,0,1.0,0.915370432796478,0.0884264510466669
142,110,0,0.0,0.9570117377513117,0.04393962245046853
142,111,0,0.0,0.8101820210200662,0.2104963392508471
142,112,1,0.0,0.3236759468193983,1.1280124278222767
142,113,1,0.0,0.5885568013172484,0.5300818381318871
142,114,0,1.0,0.4409282029963694,0.8188732217840899
142,115,0,1.0,0.9470473442623272,0.05440619310344697
142,116,0,0.0,0.9718462670488542,0.028557648501885843
142,117,0,1.0,0.8662053017183906,0.14363332955607205
