participant_id,trial_index,choice,p_choice,nll
7,5,1,0.4526153419040479,0.7927126490857725
7,6,1,0.5428474473108419,0.6109269426974969
7,7,1,0.5950470459105965,0.5191148078032911
7,8,1,0.6829301128627524,0.38136274841873974
7,9,1,0.6633931772123438,0.41038743709647046
7,10,1,0.7312354651414374,0.3130197573619063
7,15,1,0.4113896106523006,0.8882145557202225
7,16,1,0.39236948385827947,0.9355513222577252
7,17,0,0.5823063169213619,0.5407586519712825
7,18,0,0.6736071138220893,0.39510825520852527
7,19,0,0.6343377285902807,0.45517377143756516
7,20,1,0.3901088984734302,0.9413293519774952
7,25,0,0.36519192733343625,1.0073322352853853
7,26,1,0.6616458336455111,0.4130248606974194
7,27,0,0.3985979975445651,0.9198018949351658
7,28,1,0.4476663886197846,0.8037069922274599
7,29,0,0.4646042983060396,0.7665692070591805
7,30,1,0.6227643545635245,0.4735870748212384
7,35,0,0.28508018218168174,1.2549847972905763
7,40,1,0.18606571041228823,1.6816553858663823
7,45,1,0.328516142813563,1.1131693012768356
7,50,0,0.4640948636041776,0.7676663002274567
7,51,1,0.6149130561276719,0.48627439331810435
7,52,0,0.3100503286668443,1.171020644138935
7,53,1,0.656299109701438,0.42113863404392865
7,54,0,0.39934319097689425,0.9179341040260366
7,55,1,0.609140928254265,0.4957056287570895
7,60,0,0.5952563168895371,0.5187631815076146
7,65,1,0.530936297381619,0.6331132322012172
7,66,1,0.5810597194213296,0.5429017401107065
7,67,1,0.6396239077647424,0.44687491947492325
7,68,0,0.37136616595511973,0.9905667328774573
7,69,0,0.3554817283648994,1.034281428061402
7,70,0,0.4777401527009965,0.7386883078962712
7,75,0,0.7782675761689477,0.2506848856944977
7,80,0,0.3025091127490169,1.1956438771715392
7,85,0,0.2737261924602936,1.2956269698113008
7,86,0,0.19514463516147498,1.6340142765739005
7,87,1,0.8146862898281261,0.20495216029722868
7,88,0,0.20963918450471672,1.5623673950303762
7,89,1,0.8674639099818006,0.14218137035182551
7,90,1,0.9293021014263451,0.07332140312004964
7,95,0,0.37140608963686217,0.9904592337578275
7,100,0,0.48118655491856704,0.7315002360043671
7,101,1,0.46586409403635703,0.7638613310894433
7,102,1,0.3561952784445521,1.0322761635609978
7,103,1,0.4454065979271904,0.8087677107791624
7,104,1,0.510411185774573,0.6725386314872099
7,105,1,0.5438229476480659,0.6091315489814513
7,110,0,0.7089981687385943,0.34390233533120934
7,111,0,0.6915785966075096,0.36877847329719116
7,112,1,0.22022413036874608,1.5131094768202926
7,113,1,0.4308387504511543,0.8420213877633727
7,114,1,0.3643909266785325,1.0095280132489937
7,115,1,0.4150208059550993,0.8794266251741734
7,120,1,0.6937853419976406,0.36559267179760085
7,121,0,0.2564759913133125,1.360720219865962
7,122,1,0.7926905831785581,0.23232231863489614
7,123,1,0.8197239516241753,0.19878763976081343
7,124,1,0.7644100715040768,0.2686508910028221
7,125,1,0.8427096616083474,0.1711327912056541
7,130,1,0.8654009609598821,0.14456234076802413
7,135,0,0.23425581240035426,1.4513415453588265
7,136,0,0.3051726434576884,1.186877618390426
7,137,0,0.24242518496492169,1.4170621318097756
7,138,0,0.19385642599757946,1.640637466079679
7,139,0,0.24481634879671949,1.4072469462695287
7,140,0,0.28187182588229565,1.2663028295130467
7,145,0,0.8473098165017668,0.16568887021663983
7,146,0,0.830744978753989,0.18543241599682955
7,147,1,0.12501184885043806,2.0793467553606964
7,148,1,0.1492916914478842,1.9018532260264764
7,149,1,0.09985178958873604,2.3040682964993913
7,150,0,0.9062570288246973,0.09843231689773274
7,155,1,0.22761825224110988,1.4800853855599905
7,160,1,0.5949850792370818,0.5192189506617253
7,165,1,0.12098213717940665,2.1121123708914857
7,170,1,0.1262562284004356,2.069441878170786
7,171,1,0.1691399552962666,1.7770287689223692
7,172,1,0.20731998272510369,1.5734918689806054
7,173,1,0.2622926195654303,1.338294529880581
7,174,1,0.27441380645536956,1.2931180693219348
7,175,1,0.178756445312646,1.7217310403593642
7,180,1,0.13781128912634522,1.9818699997571128
7,181,0,0.8680688695729974,0.14148422464207652
7,182,0,0.7535612391985433,0.28294499122596295
7,183,0,0.6919696956160111,0.368213116784352
7,184,0,0.6078347381782904,0.49785224616871737
7,185,0,0.5223814691609597,0.6493571741568142
7,190,0,0.36600691284808895,1.0051030581933218
7,191,0,0.404337069426511,0.9055064186148939
7,192,0,0.3063888645090654,1.1829001847589384
7,193,1,0.6875429217475371,0.37463101975594837
7,194,1,0.6126007530520188,0.49004185531059913
7,195,0,0.3935047725831023,0.9326620826490496
7,200,1,0.825271022271417,0.19204343475030364
7,205,0,0.364911046429581,1.008101663510733
7,210,1,0.7603837357755048,0.27393205763329664
7,211,0,0.23534073708749403,1.4467208699359022
7,212,1,0.7592274366050977,0.27545389350103155
7,213,1,0.7092585605997681,0.3435351354319066
7,214,1,0.7525439407363824,0.28429589105742326
7,215,1,0.6077719345090811,0.4979555751001492
7,220,1,0.7478010917766575,0.29061825645402
7,221,1,0.7519891884494913,0.2850333321961651
7,222,0,0.24657760674313264,1.4000785003876288
7,223,1,0.7563457065647182,0.2792567235078981
7,224,1,0.722894894646338,0.3244914413229459
7,225,1,0.6633463416124188,0.41045803965150085
7,230,1,0.8691784894468961,0.14020677843496923
7,231,0,0.09549253405771349,2.3487072119471346
7,232,0,0.12164174374054841,2.1066750810114305
7,233,0,0.11305159771921396,2.1799109474945677
7,234,0,0.1868402216807542,1.677501456869838
7,235,0,0.13690521321506802,1.9884664669447851
7,240,1,0.737396699431088,0.30462926914534033
7,241,1,0.7048460894096596,0.3497758128962782
7,242,1,0.7858516913708126,0.24098719217883866
7,243,0,0.2042462506076322,1.5884289022837959
7,244,1,0.5783181546683528,0.5476311211422037
7,245,0,0.32437885801250427,1.1258431314494632
7,250,0,0.6326852657503059,0.45778219099155787
7,255,0,0.5161590541587343,0.6613403165025394
7,256,0,0.2610968839894733,1.34286373750961
7,257,0,0.2907696262998874,1.2352239875369084
7,258,0,0.2656241227480611,1.3256730419006795
7,259,1,0.7341936323749748,0.3089824808309234
7,260,1,0.6976464147437933,0.3600428737027892
7,265,0,0.5853409932599912,0.5355607071040384
7,266,0,0.5593013381029888,0.5810668846954707
7,267,0,0.5283117974276776,0.6380686441343052
7,268,0,0.6753082107025813,0.3925860838737733
7,269,0,0.7703878281850283,0.2608612179661939
7,270,0,0.7603718619238474,0.2739476733596836
7,275,0,0.2459265715195485,1.4027222773605754
7,276,0,0.30454747931732595,1.1889282784755608
7,277,1,0.8329660716357946,0.18276236797277437
7,278,0,0.14916862706505415,1.902677887679434
7,279,1,0.8622269313079572,0.14823678158633943
7,280,0,0.15398325573862998,1.8709114114433718
7,285,1,0.8199138383102699,0.1985560194747857
7,286,0,0.17435385065021644,1.746668420350326
7,287,0,0.25041906945833037,1.3846194866681727
7,288,0,0.25528516692140013,1.3653740570007458
