participant_id,trial_index,choice,p_choice,nll
39,5,0,0.547384658095952,0.6026035096281062
39,6,0,0.636422949359201,0.4518919219490208
39,7,0,0.6941872307977257,0.365013569848192
39,8,0,0.739193927160811,0.3021949741080374
39,9,1,0.2463204505072491,1.4011219464123474
39,10,0,0.556459553610908,0.5861607908505155
39,15,1,0.381352940643107,0.9640299792593442
39,16,1,0.3591420218878294,1.0240373645773901
39,17,0,0.6176393980638966,0.48185049010268255
39,18,0,0.6842586728845612,0.37941925611710725
39,19,0,0.6377939325583453,0.44974003752865543
39,20,0,0.6106591104013808,0.4932163962879552
39,25,1,0.607667182420904,0.49812794422498174
39,26,1,0.4893102859982857,0.7147584590415008
39,27,0,0.4858944756097156,0.7217638070304344
39,28,0,0.6120851695508254,0.49088384021813614
39,29,1,0.3271570053390575,1.1173150846599549
39,30,0,0.703371104098086,0.351870640111514
39,35,1,0.7087404967962833,0.3442658324289635
39,40,0,0.8181895766462874,0.20066121293820358
39,45,0,0.6883164751365949,0.3735065538805591
39,50,1,0.5584369900481835,0.5826134868031845
39,51,0,0.5876563778969695,0.5316128932366624
39,52,1,0.4323902398868351,0.838426765424112
39,53,0,0.38898414694978867,0.9442166895340056
39,54,1,0.687586070673029,0.3745682635698104
39,55,0,0.261461386743415,1.3414686670132763
39,60,1,0.4277390507208262,0.8492419639148315
39,65,0,0.4625799977861381,0.7709357687985229
39,66,1,0.755576071947545,0.28027481147327815
39,67,1,0.8187837278995774,0.19993529849875602
39,68,1,0.818556288704044,0.20021311397347683
39,69,1,0.8373267041678666,0.1775409570892774
39,70,1,0.7981871867326581,0.22541213919785533
39,75,1,0.2758038262178537,1.2880654405543603
39,80,0,0.30763449443501417,1.178842907078717
39,85,0,0.27443839128847314,1.2930284829698313
39,86,0,0.19574575325663557,1.630938639071281
39,87,0,0.1859042298999722,1.6825236308773845
39,88,0,0.16979306119628185,1.7731748705024024
39,89,0,0.11240088853339665,2.185683436443501
39,90,1,0.8864713718394047,0.12050644745756035
39,95,1,0.6135322294663943,0.4885224824418372
39,100,1,0.4487956605027928,0.8011875939295928
39,101,1,0.49007298717760245,0.7132009455442055
39,102,1,0.3955894078681414,0.9273784544425347
39,103,0,0.5066817739108026,0.6798721373232512
